id_transaksi,tanggal,cabang,kategori_produk,nama_produk,harga_satuan,jumlah_terjual,total_penjualan,metode_pembayaran,jenis_kelamin_pelanggan,usia_pelanggan,rating_kepuasan,status_promo,biaya_iklan_harian
TRX02153,2026-06-05,Malang,Aksesoris,Mouse Wireless,492000,2,984000,E-Wallet,L,43.0,2.0,Reguler,1787000
TRX00006,2026-06-05,Jakarta,Laptop,Laptop X1,8467000,3,25401000,Debit,P,34.0,4.0,Reguler,1899000
TRX01419,2026-06-05,Surabaya,Smartphone,Smartphone NovaLite,6985000,5,34925000,E-Wallet,L,35.0,4.0,Reguler,530000
TRX02098,2026-06-05,Malang,Smartphone,Smartphone MaxEdge,6085000,5,30425000,Kredit,P,44.0,3.0,Reguler,260000
TRX01042,2026-06-05,Surabaya,Laptop,Laptop X1,6882000,1,6882000,Kredit,L,29.0,4.0,Reguler,2563000
TRX01706,2026-06-05,Malang,Smartphone,Smartphone MaxEdge,4709000,4,18836000,Debit,P,23.0,5.0,Reguler,514000
TRX00610,2026-06-05,Malang,Aksesoris,Casing HP,339000,2,678000,E-Wallet,P,26.0,,Reguler,1311000
TRX01735,2026-06-05,Jakarta,Aksesoris,Earphone Bluetooth,411000,5,2055000,Kredit,P,23.0,3.0,Reguler,2644000
TRX00232,2026-06-05,Surabaya,Laptop,Laptop A14,14765000,3,44295000,Debit,P,49.0,3.0,Reguler,2909000
TRX00829,2026-06-06,Malang,Aksesoris,Powerbank 10000mAh,372000,4,1488000,E-Wallet,L,27.0,3.0,Reguler,1762000
TRX01589,2026-06-06,Malang,Smartphone,Smartphone MaxEdge,7666000,5,38330000,Debit,P,34.0,4.0,Reguler,667000
TRX01486,2026-06-06,Surabaya,Elektronik Rumah Tangga,Rice Cooker,4811000,3,14433000,Tunai,L,33.0,4.0,Reguler,1617000
TRX00427,2026-06-06,Surabaya,Elektronik Rumah Tangga,Rice Cooker,2098000,5,10490000,E-Wallet,P,40.0,4.0,Reguler,224000
TRX01325,2026-06-06,Bandung,Laptop,Laptop X1,13173000,5,65865000,Kredit,P,35.0,4.0,Reguler,2546000
TRX01509,2026-06-06,Jakarta,Smartphone,Smartphone NovaLite,3281000,1,3281000,Kredit,L,37.0,5.0,Reguler,496000
TRX01280,2026-06-06,Jakarta,Laptop,Laptop X1,6952000,3,20856000,E-Wallet,P,30.0,4.0,Reguler,1796000
TRX01214,2026-06-06,Malang,Laptop,Laptop A14,5620000,5,28100000,Debit,L,34.0,4.0,Reguler,1697000
TRX01521,2026-06-06,Bandung,Aksesoris,Earphone Bluetooth,261000,3,783000,E-Wallet,L,42.0,,Reguler,352000
TRX01734,2026-06-06,Jakarta,Smartphone,Smartphone Air,5563000,4,22252000,Tunai,P,32.0,3.0,Reguler,2339000
TRX00504,2026-06-07,Jakarta,Laptop,Laptop X1,10926000,3,32778000,Debit,P,26.0,3.0,Reguler,1345000
TRX02105,2026-06-07,Bandung,Smartphone,Smartphone NovaLite,4599000,5,22995000,Kredit,L,35.0,2.0,Reguler,2587000
TRX00492,2026-06-07,Malang,Smartphone,Smartphone Z5,1864000,1,1864000,E-Wallet,P,28.0,5.0,Reguler,1580000
TRX00921,2026-06-07,Jakarta,Laptop,Laptop ProBook,13609000,1,13609000,E-Wallet,L,31.0,5.0,Reguler,412000
TRX01023,2026-06-07,Malang,Aksesoris,Casing HP,116000,2,232000,Debit,L,31.0,3.0,Reguler,440000
TRX01943,2026-06-08,Jakarta,Smartphone,Smartphone Air,4508000,1,4508000,E-Wallet,P,36.0,4.0,Reguler,241000
TRX01245,2026-06-08,Jakarta,Smartphone,Smartphone Z5,2599000,2,5198000,Kredit,L,43.0,3.0,Reguler,2871000
TRX01824,2026-06-08,Jakarta,Smartphone,Smartphone NovaLite,4166000,5,20830000,Debit,L,39.0,4.0,Reguler,1176000
TRX01408,2026-06-08,Bandung,Smartphone,Smartphone MaxEdge,2965000,2,5930000,Kredit,L,53.0,3.0,Reguler,2277000
TRX02142,2026-06-08,Surabaya,Aksesoris,Powerbank 10000mAh,353000,4,1412000,E-Wallet,L,24.0,4.0,Reguler,2230000
TRX01658,2026-06-08,Jakarta,Laptop,Laptop X1,12115000,3,36345000,E-Wallet,P,34.0,4.0,Reguler,1661000
TRX02001,2026-06-08,Bandung,Smartphone,Smartphone MaxEdge,4690000,4,18760000,E-Wallet,L,36.0,5.0,Reguler,2936000
TRX00558,2026-06-08,Jakarta,Smartphone,Smartphone NovaLite,4434000,1,4434000,Kredit,L,46.0,4.0,Reguler,1180000
TRX00781,2026-06-08,Surabaya,Smartphone,Smartphone Z5,6491000,3,19473000,Kredit,L,49.0,5.0,Reguler,597000
TRX01898,2026-06-08,Malang,Smartphone,Smartphone Air,5613000,4,22452000,E-Wallet,L,32.0,4.0,Reguler,433000
TRX01716,2026-06-08,Surabaya,Smartphone,Smartphone NovaLite,6055000,5,30275000,Kredit,P,22.0,5.0,Reguler,2232000
TRX00396,2026-06-08,Jakarta,Smartphone,Smartphone MaxEdge,2624000,5,13120000,Debit,L,27.0,4.0,Reguler,382000
TRX01893,2026-06-09,Surabaya,Laptop,Laptop A14,14499000,5,72495000,Kredit,L,30.0,4.0,Reguler,1578000
TRX00517,2026-06-09,Malang,Smartphone,Smartphone NovaLite,6192000,3,18576000,Debit,P,32.0,1.0,Reguler,1599000
TRX00812,2026-06-09,Malang,Aksesoris,Powerbank 10000mAh,313000,4,1252000,E-Wallet,L,43.0,3.0,Reguler,401000
TRX01815,2026-06-09,Surabaya,Laptop,Laptop ProBook,5469000,1,5469000,Kredit,L,38.0,4.0,Reguler,2933000
TRX01713,2026-06-09,Jakarta,Laptop,Laptop X1,10302000,5,51510000,E-Wallet,P,33.0,4.0,Reguler,818000
TRX01371,2026-06-09,Surabaya,Laptop,Laptop UltraSlim,9697000,1,9697000,Kredit,P,29.0,5.0,Reguler,967000
TRX01201,2026-06-09,Bandung,Laptop,Laptop X1,14699000,3,44097000,E-Wallet,P,24.0,4.0,Reguler,1044000
TRX01141,2026-06-09,Malang,Laptop,Laptop A14,10835000,2,21670000,Debit,L,29.0,,Reguler,373000
TRX01634,2026-06-09,Surabaya,Smartphone,Smartphone MaxEdge,2705000,2,5410000,E-Wallet,L,25.0,4.0,Reguler,1063000
TRX01792,2026-06-09,Bandung,Aksesoris,Earphone Bluetooth,81000,4,324000,Debit,L,32.0,4.0,Reguler,228000
TRX01004,2026-06-10,Bandung,Smartphone,Smartphone NovaLite,3613000,2,7226000,Kredit,P,36.0,5.0,Reguler,441000
TRX00375,2026-06-10,Surabaya,Aksesoris,Powerbank 10000mAh,236000,5,1180000,E-Wallet,L,36.0,5.0,Reguler,1919000
TRX02091,2026-06-10,Malang,Smartphone,Smartphone Air,2392000,3,7176000,Kredit,P,18.0,4.0,Reguler,2294000
TRX00904,2026-06-10,Jakarta,Aksesoris,Casing HP,119000,1,119000,E-Wallet,P,43.0,4.0,Reguler,2852000
TRX01375,2026-06-10,Surabaya,Aksesoris,Mouse Wireless,352000,4,1408000,E-Wallet,L,41.0,4.0,Reguler,2787000
TRX00565,2026-06-10,Bandung,Elektronik Rumah Tangga,Rice Cooker,2144000,3,6432000,Debit,L,,4.0,Reguler,887000
TRX01752,2026-06-10,Surabaya,Smartphone,Smartphone NovaLite,7797000,4,31188000,Tunai,P,29.0,5.0,Reguler,619000
TRX00035,2026-06-10,Bandung,Smartphone,Smartphone Air,1945000,4,7780000,Debit,L,25.0,5.0,Reguler,2021000
TRX01324,2026-06-10,Malang,Elektronik Rumah Tangga,Kipas Angin,2178000,5,10890000,Kredit,P,30.0,3.0,Reguler,1572000
TRX01912,2026-06-10,Bandung,Laptop,Laptop UltraSlim,13897000,3,41691000,E-Wallet,P,,5.0,Reguler,2573000
TRX02042,2026-06-11,Malang,Laptop,Laptop UltraSlim,12214000,1,12214000,Tunai,P,22.0,4.0,Reguler,351000
TRX01389,2026-06-11,Malang,Elektronik Rumah Tangga,Rice Cooker,2240000,4,8960000,Kredit,L,18.0,5.0,Reguler,2634000
TRX00358,2026-06-11,Surabaya,Smartphone,Smartphone NovaLite,3194000,2,6388000,Debit,P,18.0,4.0,Reguler,2653000
TRX00389,2026-06-11,Bandung,Aksesoris,Earphone Bluetooth,234000,1,234000,E-Wallet,P,,5.0,Reguler,786000
TRX00364,2026-06-11,Surabaya,Aksesoris,Casing HP,105000,3,315000,Debit,P,,5.0,Reguler,2856000
TRX01692,2026-06-11,Malang,Elektronik Rumah Tangga,TV LED 32in,1069000,5,5345000,E-Wallet,L,18.0,2.0,Reguler,2383000
TRX01606,2026-06-11,Surabaya,Smartphone,Smartphone Z5,2865000,4,11460000,Debit,P,40.0,5.0,Reguler,2988000
TRX00362,2026-06-11,Surabaya,Elektronik Rumah Tangga,Kipas Angin,1461000,1,1461000,Debit,L,63.0,4.0,Reguler,248000
TRX00048,2026-06-11,Jakarta,Smartphone,Smartphone Z5,6897000,2,13794000,E-Wallet,P,34.0,4.0,Reguler,409000
TRX00579,2026-06-11,Bandung,Laptop,Laptop A14,9879000,1,9879000,Tunai,P,43.0,4.0,Reguler,1333000
TRX02061,2026-06-11,Bandung,Aksesoris,Earphone Bluetooth,255000,1,255000,E-Wallet,P,41.0,1.0,Reguler,2951000
TRX01304,2026-06-12,Bandung,Aksesoris,Earphone Bluetooth,298000,2,596000,Debit,P,43.0,5.0,Reguler,2482000
TRX01878,2026-06-12,Jakarta,Laptop,Laptop A14,5407000,2,10814000,E-Wallet,P,39.0,5.0,Reguler,1393000
TRX00740,2026-06-12,Jakarta,Aksesoris,Mouse Wireless,489000,4,1956000,Kredit,L,18.0,4.0,Reguler,2546000
TRX00095,2026-06-12,Bandung,Aksesoris,Casing HP,224000,4,896000,Debit,L,45.0,1.0,Reguler,357000
TRX01557,2026-06-12,Surabaya,Smartphone,Smartphone Air,7248000,4,28992000,Tunai,L,36.0,1.0,Reguler,1935000
TRX01471,2026-06-12,Malang,Aksesoris,Mouse Wireless,76000,3,228000,Tunai,P,34.0,4.0,Reguler,1780000
TRX00304,2026-06-12,Surabaya,Laptop,Laptop UltraSlim,10501000,1,10501000,Tunai,L,28.0,5.0,Reguler,940000
TRX01384,2026-06-12,Surabaya,Aksesoris,Earphone Bluetooth,378000,1,378000,E-Wallet,L,31.0,3.0,Reguler,954000
TRX00828,2026-06-12,Jakarta,Smartphone,Smartphone NovaLite,7767000,5,38835000,Kredit,P,18.0,5.0,Reguler,203000
TRX01632,2026-06-12,Malang,Aksesoris,Earphone Bluetooth,112000,1,112000,Debit,P,25.0,5.0,Reguler,691000
TRX00179,2026-06-13,Bandung,Elektronik Rumah Tangga,Kulkas 2 Pintu,5217000,5,26085000,Debit,P,41.0,5.0,Reguler,1536000
TRX00345,2026-06-13,Malang,Laptop,Laptop UltraSlim,7672000,1,7672000,Tunai,P,20.0,4.0,Reguler,2745000
TRX01037,2026-06-13,Surabaya,Laptop,Laptop UltraSlim,5404000,4,21616000,Debit,P,21.0,4.0,Reguler,1959000
TRX00592,2026-06-13,Bandung,Aksesoris,Casing HP,396000,4,1584000,Kredit,P,49.0,5.0,Reguler,2912000
TRX01315,2026-06-13,Surabaya,Smartphone,Smartphone NovaLite,4722000,3,14166000,Tunai,L,39.0,2.0,Reguler,2604000
TRX00067,2026-06-13,Jakarta,Aksesoris,Earphone Bluetooth,189000,2,378000,Debit,L,31.0,4.0,Reguler,871000
TRX00220,2026-06-13,Bandung,Aksesoris,Earphone Bluetooth,363000,4,1452000,Tunai,P,46.0,5.0,Reguler,1778000
TRX01206,2026-06-13,Surabaya,Smartphone,Smartphone NovaLite,2398000,5,11990000,Kredit,L,51.0,3.0,Reguler,831000
TRX01428,2026-06-13,Bandung,Smartphone,Smartphone MaxEdge,6335000,5,31675000,Kredit,L,,5.0,Reguler,1913000
TRX01826,2026-06-13,Surabaya,Laptop,Laptop ProBook,11608000,3,34824000,Debit,L,36.0,4.0,Reguler,2877000
TRX01732,2026-06-13,Surabaya,Elektronik Rumah Tangga,Kulkas 2 Pintu,2385000,1,2385000,Debit,P,28.0,5.0,Reguler,2480000
TRX01108,2026-06-14,Surabaya,Smartphone,Smartphone NovaLite,7030000,5,35150000,Tunai,P,25.0,4.0,Reguler,2752000
TRX01390,2026-06-14,Jakarta,Aksesoris,Earphone Bluetooth,449000,5,2245000,E-Wallet,P,46.0,4.0,Reguler,2261000
TRX00843,2026-06-14,Surabaya,Laptop,Laptop ProBook,7885000,4,31540000,Tunai,P,25.0,4.0,Reguler,1330000
TRX00202,2026-06-14,Surabaya,Smartphone,Smartphone Z5,5622000,3,16866000,E-Wallet,L,19.0,5.0,Reguler,2043000
TRX00840,2026-06-14,Malang,Aksesoris,Mouse Wireless,131000,3,393000,Kredit,L,22.0,4.0,Reguler,2339000
TRX01569,2026-06-14,Surabaya,Smartphone,Smartphone Z5,5887000,5,29435000,E-Wallet,L,43.0,5.0,Reguler,400000
TRX01154,2026-06-14,Surabaya,Aksesoris,Powerbank 10000mAh,222000,4,888000,Debit,L,18.0,,Reguler,1786000
TRX01287,2026-06-14,Bandung,Smartphone,Smartphone NovaLite,6085000,2,12170000,Kredit,P,27.0,4.0,Reguler,1831000
TRX02114,2026-06-14,Surabaya,Laptop,Laptop A14,12847000,3,38541000,Tunai,L,40.0,5.0,Reguler,840000
TRX02068,2026-06-14,Malang,Aksesoris,Powerbank 10000mAh,428000,2,856000,Debit,P,38.0,4.0,Reguler,1801000
TRX00324,2026-06-15,Surabaya,Aksesoris,Mouse Wireless,231000,5,1155000,E-Wallet,P,27.0,5.0,Reguler,2233000
TRX01507,2026-06-15,Jakarta,Smartphone,Smartphone NovaLite,5185000,5,25925000,E-Wallet,P,37.0,5.0,Reguler,351000
TRX00642,2026-06-15,Malang,Laptop,Laptop X1,7202000,1,7202000,Debit,L,57.0,5.0,Reguler,983000
TRX01948,2026-06-15,Jakarta,Laptop,Laptop X1,10295000,5,51475000,Kredit,L,41.0,5.0,Reguler,2330000
TRX02113,2026-06-15,Jakarta,Smartphone,Smartphone MaxEdge,6307000,2,12614000,Kredit,L,38.0,4.0,Reguler,2624000
TRX02101,2026-06-15,Jakarta,Aksesoris,Earphone Bluetooth,304000,5,1520000,E-Wallet,P,,2.0,Reguler,2780000
TRX01354,2026-06-15,Jakarta,Laptop,Laptop UltraSlim,14176000,5,70880000,E-Wallet,P,36.0,4.0,Reguler,1159000
TRX02164,2026-06-15,Surabaya,Aksesoris,Powerbank 10000mAh,325000,1,325000,E-Wallet,P,42.0,4.0,Reguler,654000
TRX01708,2026-06-15,Jakarta,Aksesoris,Powerbank 10000mAh,324000,3,972000,Kredit,P,27.0,5.0,Reguler,957000
TRX00943,2026-06-15,Jakarta,Smartphone,Smartphone MaxEdge,6063000,4,24252000,Kredit,P,24.0,,Reguler,1436000
TRX00529,2026-06-15,Malang,Elektronik Rumah Tangga,Rice Cooker,812000,4,3248000,Kredit,P,18.0,4.0,Reguler,2178000
TRX01951,2026-06-15,Bandung,Smartphone,Smartphone Air,6169000,2,12338000,E-Wallet,L,35.0,3.0,Reguler,1128000
TRX00969,2026-06-16,Malang,Aksesoris,Earphone Bluetooth,437000,5,2185000,E-Wallet,L,39.0,4.0,Reguler,244000
TRX00733,2026-06-16,Surabaya,Aksesoris,Powerbank 10000mAh,77000,2,154000,Debit,P,37.0,4.0,Reguler,2965000
TRX00153,2026-06-16,Malang,Laptop,Laptop A14,13478000,1,13478000,Kredit,L,31.0,4.0,Reguler,1247000
TRX00715,2026-06-16,Jakarta,Smartphone,Smartphone NovaLite,5963000,2,11926000,E-Wallet,L,24.0,4.0,Reguler,2051000
TRX01081,2026-06-16,Jakarta,Smartphone,Smartphone Z5,4515000,5,22575000,Kredit,P,37.0,4.0,Reguler,898000
TRX00061,2026-06-16,Malang,Smartphone,Smartphone Air,4865000,3,14595000,E-Wallet,L,32.0,5.0,Reguler,526000
TRX01170,2026-06-16,Bandung,Laptop,Laptop A14,5343000,5,26715000,Debit,L,45.0,5.0,Reguler,629000
TRX01530,2026-06-16,Malang,Elektronik Rumah Tangga,Rice Cooker,4703000,2,9406000,Kredit,L,45.0,4.0,Reguler,556000
TRX02014,2026-06-16,Jakarta,Aksesoris,Powerbank 10000mAh,71000,5,355000,Kredit,P,23.0,5.0,Reguler,1520000
TRX00530,2026-06-16,Surabaya,Aksesoris,Mouse Wireless,125000,2,250000,E-Wallet,P,44.0,5.0,Reguler,1696000
TRX01006,2026-06-16,Jakarta,Laptop,Laptop A14,14900000,1,14900000,Debit,L,31.0,5.0,Reguler,2655000
TRX00669,2026-06-16,Malang,Smartphone,Smartphone Z5,3824000,2,7648000,Debit,P,21.0,3.0,Reguler,1190000
TRX01705,2026-06-16,Malang,Laptop,Laptop ProBook,7446000,5,37230000,Kredit,P,36.0,3.0,Reguler,2270000
TRX01972,2026-06-16,Bandung,Elektronik Rumah Tangga,Rice Cooker,881000,1,881000,Tunai,L,35.0,5.0,Reguler,2421000
TRX00804,2026-06-16,Malang,Smartphone,Smartphone MaxEdge,7353000,5,36765000,Kredit,L,26.0,3.0,Reguler,2505000
TRX01564,2026-06-16,Malang,Aksesoris,Mouse Wireless,299000,3,897000,Debit,P,32.0,4.0,Reguler,416000
TRX01103,2026-06-16,Bandung,Laptop,Laptop UltraSlim,6524000,3,19572000,Debit,L,35.0,,Reguler,1315000
TRX01679,2026-06-17,Malang,Aksesoris,Earphone Bluetooth,70000,3,210000,E-Wallet,L,30.0,3.0,Reguler,916000
TRX00452,2026-06-17,Surabaya,Smartphone,Smartphone Z5,2786000,3,8358000,Kredit,L,45.0,,Reguler,2036000
TRX01623,2026-06-17,Surabaya,Smartphone,Smartphone Z5,7243000,4,28972000,E-Wallet,L,32.0,4.0,Reguler,276000
TRX00577,2026-06-17,Jakarta,Laptop,Laptop UltraSlim,12568000,5,62840000,E-Wallet,L,42.0,4.0,Reguler,326000
TRX00499,2026-06-17,Jakarta,Smartphone,Smartphone Air,5825000,2,11650000,Kredit,L,29.0,5.0,Reguler,2957000
TRX02166,2026-06-17,Malang,Aksesoris,Powerbank 10000mAh,249000,1,249000,E-Wallet,P,29.0,5.0,Reguler,1607000
TRX01182,2026-06-17,Malang,Aksesoris,Powerbank 10000mAh,109000,1,109000,E-Wallet,L,18.0,3.0,Reguler,1036000
TRX00438,2026-06-17,Jakarta,Aksesoris,Powerbank 10000mAh,455000,1,455000,Tunai,L,23.0,4.0,Reguler,2948000
TRX00527,2026-06-17,Surabaya,Smartphone,Smartphone Z5,6019000,5,30095000,Debit,L,47.0,4.0,Reguler,642000
TRX01067,2026-06-17,Bandung,Smartphone,Smartphone Air,5195000,4,20780000,Tunai,P,22.0,5.0,Reguler,2009000
TRX00862,2026-06-17,Surabaya,Smartphone,Smartphone NovaLite,7390000,2,14780000,E-Wallet,L,29.0,4.0,Reguler,1019000
TRX00421,2026-06-17,Malang,Aksesoris,Casing HP,227000,1,227000,Debit,P,28.0,5.0,Reguler,2126000
TRX01990,2026-06-17,Bandung,Aksesoris,Mouse Wireless,88000,3,264000,E-Wallet,P,40.0,2.0,Reguler,1057000
TRX00264,2026-06-17,Malang,Laptop,Laptop A14,6981000,2,13962000,Tunai,P,35.0,5.0,Reguler,494000
TRX00024,2026-06-17,Malang,Aksesoris,Powerbank 10000mAh,447000,1,447000,Debit,P,41.0,4.0,Reguler,1008000
TRX01262,2026-06-17,Malang,Laptop,Laptop X1,7743000,3,23229000,Debit,P,39.0,4.0,Reguler,2054000
TRX00586,2026-06-17,Malang,Laptop,Laptop X1,11238000,4,44952000,E-Wallet,L,,4.0,Reguler,2039000
TRX01273,2026-06-18,Surabaya,Laptop,Laptop UltraSlim,12889000,4,51556000,Kredit,P,29.0,4.0,Reguler,517000
TRX00722,2026-06-18,Surabaya,Laptop,Laptop ProBook,13029000,2,26058000,E-Wallet,P,,5.0,Reguler,2271000
TRX00693,2026-06-18,Malang,Laptop,Laptop UltraSlim,12513000,3,37539000,E-Wallet,P,37.0,5.0,Reguler,2837000
TRX00470,2026-06-18,Surabaya,Aksesoris,Powerbank 10000mAh,411000,3,1233000,Debit,L,25.0,4.0,Reguler,263000
TRX01516,2026-06-18,Surabaya,Laptop,Laptop A14,12218000,5,61090000,E-Wallet,L,35.0,5.0,Reguler,2058000
TRX01751,2026-06-18,Surabaya,Laptop,Laptop ProBook,10986000,1,10986000,Kredit,P,36.0,4.0,Reguler,235000
TRX01533,2026-06-18,Bandung,Aksesoris,Mouse Wireless,314000,5,1570000,Kredit,P,45.0,4.0,Reguler,837000
TRX00491,2026-06-18,Malang,Laptop,Laptop A14,12188000,3,36564000,Tunai,L,31.0,5.0,Reguler,211000
TRX01977,2026-06-18,Surabaya,Smartphone,Smartphone NovaLite,1945000,3,5835000,Kredit,P,23.0,3.0,Reguler,2807000
TRX01143,2026-06-18,Surabaya,Elektronik Rumah Tangga,TV LED 32in,1925000,5,9625000,E-Wallet,L,23.0,4.0,Reguler,2140000
TRX01766,2026-06-19,Malang,Smartphone,Smartphone Air,5187000,2,10374000,Tunai,L,30.0,4.0,Reguler,1112000
TRX00286,2026-06-19,Malang,Aksesoris,Casing HP,132000,1,132000,E-Wallet,L,25.0,5.0,Reguler,2759000
TRX01443,2026-06-19,Surabaya,Aksesoris,Casing HP,243000,5,1215000,E-Wallet,P,,4.0,Reguler,1105000
TRX01447,2026-06-19,Bandung,Smartphone,Smartphone Air,6372000,1,6372000,Tunai,L,24.0,5.0,Reguler,1894000
TRX00754,2026-06-19,Jakarta,Smartphone,Smartphone NovaLite,3338000,1,3338000,E-Wallet,P,30.0,5.0,Reguler,846000
TRX00348,2026-06-19,Surabaya,Smartphone,Smartphone Air,2102000,1,2102000,Debit,L,29.0,5.0,Reguler,1397000
TRX00181,2026-06-19,Surabaya,Smartphone,Smartphone Air,4331000,5,21655000,E-Wallet,L,28.0,4.0,Reguler,2049000
TRX02148,2026-06-19,Jakarta,Smartphone,Smartphone Air,7718000,3,23154000,Kredit,P,51.0,5.0,Reguler,2600000
TRX00409,2026-06-19,Malang,Smartphone,Smartphone MaxEdge,5985000,2,11970000,Kredit,L,38.0,2.0,Reguler,2701000
TRX00764,2026-06-19,Surabaya,Smartphone,Smartphone MaxEdge,5793000,4,23172000,Kredit,P,51.0,2.0,Reguler,679000
TRX00382,2026-06-19,Malang,Laptop,Laptop A14,8391000,2,16782000,Kredit,L,,3.0,Reguler,2866000
TRX00319,2026-06-19,Bandung,Smartphone,Smartphone Air,2543000,5,12715000,E-Wallet,P,27.0,4.0,Reguler,608000
TRX00680,2026-06-19,Surabaya,Aksesoris,Casing HP,418000,4,1672000,E-Wallet,L,33.0,4.0,Reguler,212000
TRX02169,2026-06-19,Bandung,Smartphone,Smartphone Air,3647000,3,10941000,Debit,L,18.0,1.0,Reguler,1908000
TRX01837,2026-06-20,Surabaya,Laptop,Laptop A14,11766000,2,23532000,E-Wallet,P,25.0,3.0,Reguler,610000
TRX00081,2026-06-20,Jakarta,Smartphone,Smartphone Z5,6951000,5,34755000,Debit,P,37.0,3.0,Reguler,2787000
TRX01910,2026-06-20,Jakarta,Laptop,Laptop A14,9243000,2,18486000,Kredit,L,45.0,5.0,Reguler,2617000
TRX01681,2026-06-20,Malang,Elektronik Rumah Tangga,Kipas Angin,3118000,5,15590000,Tunai,P,36.0,3.0,Reguler,1737000
TRX02097,2026-06-20,Surabaya,Smartphone,Smartphone MaxEdge,1725000,4,6900000,E-Wallet,P,26.0,,Reguler,1945000
TRX01109,2026-06-20,Malang,Elektronik Rumah Tangga,Kulkas 2 Pintu,1570000,3,4710000,Debit,P,36.0,3.0,Reguler,1034000
TRX01689,2026-06-20,Bandung,Elektronik Rumah Tangga,Kipas Angin,3564000,2,7128000,Tunai,L,36.0,5.0,Reguler,1202000
TRX01874,2026-06-20,Bandung,Laptop,Laptop UltraSlim,11515000,3,34545000,Debit,L,40.0,4.0,Reguler,1823000
TRX00936,2026-06-20,Jakarta,Laptop,Laptop X1,12868000,3,38604000,Debit,L,23.0,5.0,Reguler,2502000
TRX00926,2026-06-21,Surabaya,Elektronik Rumah Tangga,TV LED 32in,3041000,4,12164000,E-Wallet,P,19.0,5.0,Reguler,1860000
TRX00383,2026-06-21,Surabaya,Smartphone,Smartphone NovaLite,3307000,5,16535000,E-Wallet,L,38.0,,Reguler,1727000
TRX00763,2026-06-21,Bandung,Laptop,Laptop UltraSlim,9500000,2,19000000,Debit,L,27.0,5.0,Reguler,2633000
TRX00949,2026-06-21,Malang,Laptop,Laptop A14,9267000,1,9267000,Kredit,P,41.0,4.0,Reguler,2025000
TRX00640,2026-06-21,Jakarta,Laptop,Laptop ProBook,13568000,1,13568000,Debit,P,50.0,3.0,Reguler,1454000
TRX00571,2026-06-21,Surabaya,Smartphone,Smartphone Air,5381000,4,21524000,E-Wallet,P,53.0,4.0,Reguler,1210000
TRX02054,2026-06-21,Malang,Aksesoris,Powerbank 10000mAh,451000,1,451000,E-Wallet,L,41.0,,Reguler,2095000
TRX00965,2026-06-21,Surabaya,Aksesoris,Mouse Wireless,429000,3,1287000,Kredit,P,50.0,5.0,Reguler,2994000
TRX02028,2026-06-21,Malang,Elektronik Rumah Tangga,Kipas Angin,3819000,4,15276000,Debit,L,40.0,2.0,Reguler,1030000
TRX00694,2026-06-21,Jakarta,Smartphone,Smartphone MaxEdge,5544000,4,22176000,Kredit,L,42.0,1.0,Reguler,1599000
TRX01727,2026-06-21,Surabaya,Smartphone,Smartphone Z5,5783000,1,5783000,Kredit,L,25.0,5.0,Reguler,2569000
TRX01421,2026-06-21,Malang,Smartphone,Smartphone NovaLite,4862000,4,19448000,Debit,L,28.0,1.0,Reguler,2794000
TRX00293,2026-06-22,Malang,Aksesoris,Powerbank 10000mAh,394000,2,788000,E-Wallet,P,23.0,4.0,Reguler,2043000
TRX01269,2026-06-22,Surabaya,Smartphone,Smartphone Air,5458000,2,10916000,E-Wallet,P,42.0,,Reguler,2140000
TRX02165,2026-06-22,Surabaya,Laptop,Laptop A14,10694000,2,21388000,Debit,P,28.0,2.0,Reguler,1531000
TRX01440,2026-06-22,Surabaya,Aksesoris,Powerbank 10000mAh,236000,3,708000,E-Wallet,P,22.0,5.0,Reguler,467000
TRX00776,2026-06-22,Jakarta,Smartphone,Smartphone Z5,4237000,4,16948000,Kredit,L,,5.0,Reguler,1363000
TRX01934,2026-06-22,Malang,Smartphone,Smartphone Air,1599000,3,4797000,E-Wallet,L,24.0,5.0,Reguler,2421000
TRX01295,2026-06-22,Surabaya,Laptop,Laptop A14,10996000,5,54980000,Debit,L,29.0,5.0,Reguler,2936000
TRX01784,2026-06-22,Surabaya,Laptop,Laptop ProBook,5757000,3,17271000,Tunai,L,29.0,4.0,Reguler,2917000
TRX01930,2026-06-22,Surabaya,Laptop,Laptop ProBook,8184000,3,24552000,E-Wallet,L,22.0,5.0,Reguler,433000
TRX01832,2026-06-22,Malang,Laptop,Laptop A14,12828000,2,25656000,Tunai,P,44.0,4.0,Reguler,2896000
TRX00448,2026-06-22,Jakarta,Elektronik Rumah Tangga,TV LED 32in,4908000,3,14724000,Tunai,L,21.0,,Reguler,222000
TRX00671,2026-06-22,Surabaya,Elektronik Rumah Tangga,TV LED 32in,1003000,4,4012000,E-Wallet,P,45.0,4.0,Reguler,230000
TRX02122,2026-06-22,Jakarta,Smartphone,Smartphone NovaLite,7038000,1,7038000,Kredit,L,36.0,5.0,Reguler,2349000
TRX00340,2026-06-22,Bandung,Smartphone,Smartphone NovaLite,4345000,4,17380000,E-Wallet,L,47.0,2.0,Reguler,1318000
TRX01083,2026-06-23,Jakarta,Laptop,Laptop X1,11034000,1,11034000,Kredit,P,35.0,4.0,Reguler,367000
TRX01054,2026-06-23,Jakarta,Laptop,Laptop A14,12637000,1,12637000,Debit,P,23.0,4.0,Reguler,826000
